1336000,1336000,1292000,1268,28.4,1300000
1301000,1307000,1285000,2438,29,1307000
1293000,1322000,1293000,1482,30.8,1315000
1315000,1323000,1300000,738,30.8,1301000
1305000,1308000,1280000,1478,31.3,1301000
1305000,1320000,1301000,863,31.5,1305000
1300000,1305000,1296000,850,30.7,1300000
1291000,1332000,1291000,2157,29.6,1332000
1330000,1394000,1302000,4510,29.7,1373000
1361000,1372000,1343000,4050,27.4,1369000
1355000,1385000,1350000,1366,26.6,1369000
1389000,1394000,1351000,2067,26.7,1367000
1368000,1385000,1360000,813,26,1368000
1367000,1380000,1361000,999,27.5,1367000
1380000,1410000,1362000,1385,25.4,1407000
1416000,1428000,1390000,661,25.3,1399000
1399000,1415000,1385000,1048,22,1415000
1430000,1430000,1377000,1000,23,1408000
1393000,1419000,1386000,732,23.3,1408000
1418000,1445000,1412000,1311,28.5,1444000
1410000,1463000,1410000,1467,26.1,1454000
1454000,1465000,1441000,866,25.7,1460000
1426000,1439000,1394000,2056,21.4,1419000
1418000,1431000,1395000,1783,23.8,1398000
1386000,1417000,1381000,1434,24.9,1400000
